N 100 
0 159 184
1 168 32
2 0 134
3 1 182
4 196 178
5 20 131
6 123 30
7 79 28
8 57 173
9 183 90
10 194 46
11 189 43
12 165 57
13 189 12
14 143 57
15 27 65
16 171 70
17 50 33
18 53 18
19 11 40
20 56 27
21 97 18
22 153 194
23 166 147
24 116 13
25 37 57
26 168 117
27 124 98
28 107 5
29 172 190
30 125 172
31 169 97
32 59 67
33 1 52
34 48 154
35 169 191
36 80 83
37 36 88
38 169 63
39 151 179
40 157 121
41 12 177
42 92 30
43 111 151
44 4 199
45 199 32
46 148 10
47 103 94
48 193 104
49 69 110
50 175 192
51 23 177
52 33 164
53 61 9
54 131 103
55 112 14
56 82 90
57 4 98
58 181 18
59 61 150
60 129 183
61 132 100
62 116 154
63 194 21
64 24 41
65 145 43
66 53 78
67 105 98
68 89 49
69 2 124
70 1 88
71 24 94
72 71 68
73 165 33
74 19 116
75 60 55
76 20 170
77 33 170
78 75 109
79 159 153
80 165 42
81 157 141
82 96 151
83 12 12
84 31 111
85 100 156
86 21 155
87 90 162
88 102 44
89 83 182
90 53 152
91 49 111
92 2 130
93 91 51
94 165 32
95 173 189
96 99 80
97 78 55
98 83 116
99 45 91
