N 100 
0 33 88
1 37 172
2 31 41
3 94 132
4 141 56
5 100 191
6 176 122
7 76 125
8 187 70
9 166 48
10 3 178
11 39 163
12 174 49
13 12 194
14 164 37
15 1 113
16 137 175
17 166 59
18 52 85
19 153 52
20 72 160
21 27 29
22 161 159
23 110 90
24 44 130
25 27 132
26 19 8
27 178 46
28 149 128
29 21 101
30 172 175
31 53 79
32 155 175
33 75 72
34 41 95
35 20 92
36 174 100
37 164 114
38 164 118
39 92 200
40 115 154
41 94 117
42 92 147
43 185 117
44 186 23
45 48 1
46 13 106
47 153 16
48 64 39
49 13 36
50 99 30
51 143 18
52 177 159
53 124 114
54 181 184
55 126 97
56 50 73
57 119 7
58 142 41
59 8 105
60 46 59
61 131 47
62 47 30
63 20 191
64 84 51
65 110 46
66 110 143
67 61 118
68 9 112
69 133 27
70 49 172
71 56 1
72 89 141
73 72 177
74 74 169
75 108 44
76 17 45
77 6 15
78 142 98
79 82 88
80 0 118
81 11 108
82 89 171
83 135 84
84 25 95
85 66 176
86 70 116
87 186 185
88 101 200
89 103 35
90 57 55
91 16 167
92 123 168
93 195 81
94 17 90
95 112 90
96 71 90
97 81 70
98 30 54
99 164 92
