N 100 
0 28 10
1 148 150
2 79 49
3 123 80
4 177 60
5 91 101
6 128 59
7 101 142
8 32 161
9 109 5
10 151 19
11 163 156
12 122 35
13 69 43
14 59 177
15 138 70
16 156 140
17 125 39
18 93 144
19 194 114
20 106 77
21 24 134
22 89 198
23 15 165
24 126 0
25 165 150
26 42 30
27 103 171
28 15 51
29 81 51
30 123 145
31 196 2
32 93 180
33 134 194
34 153 126
35 171 37
36 143 110
37 56 7
38 195 98
39 114 139
40 77 33
41 39 161
42 17 164
43 115 173
44 98 187
45 197 76
46 89 101
47 52 3
48 106 28
49 77 1
50 104 38
51 167 138
52 25 9
53 117 132
54 153 16
55 49 49
56 18 77
57 61 78
58 34 27
59 64 87
60 192 51
61 143 55
62 70 136
63 129 110
64 50 185
65 126 96
66 139 152
67 97 150
68 61 85
69 64 33
70 49 61
71 86 110
72 97 49
73 102 55
74 138 165
75 3 62
76 106 65
77 87 197
78 27 146
79 2 158
80 49 13
81 65 20
82 116 144
83 129 173
84 112 122
85 0 177
86 199 156
87 36 121
88 160 50
89 172 39
90 35 132
91 101 180
92 107 103
93 55 182
94 176 199
95 7 72
96 188 72
97 140 12
98 49 152
99 128 71
