N 100 
0 46 198
1 167 2
2 56 31
3 49 42
4 16 162
5 22 11
6 28 186
7 170 16
8 68 126
9 200 6
10 77 147
11 75 196
12 105 39
13 179 19
14 120 14
15 156 90
16 71 162
17 52 98
18 8 178
19 168 159
20 54 116
21 38 152
22 151 140
23 152 51
24 24 117
25 157 55
26 8 151
27 10 187
28 156 61
29 32 186
30 179 63
31 143 128
32 66 182
33 181 109
34 48 181
35 76 153
36 143 145
37 29 190
38 184 23
39 170 187
40 138 140
41 25 29
42 9 62
43 79 26
44 172 29
45 14 68
46 140 8
47 76 138
48 170 161
49 111 111
50 132 131
51 12 192
52 11 95
53 37 5
54 44 124
55 71 141
56 60 122
57 200 175
58 173 172
59 88 153
60 135 21
61 40 131
62 142 74
63 125 133
64 81 78
65 74 83
66 3 159
67 67 198
68 158 29
69 72 188
70 33 42
71 73 118
72 109 153
73 135 198
74 183 80
75 74 84
76 35 174
77 164 108
78 194 193
79 1 17
80 184 91
81 98 144
82 177 36
83 155 182
84 2 132
85 36 109
86 190 123
87 16 176
88 59 146
89 95 144
90 26 135
91 10 112
92 31 180
93 142 20
94 189 126
95 7 61
96 110 4
97 55 153
98 68 104
99 174 167
