N 100 
0 195 168
1 66 198
2 161 27
3 29 62
4 146 159
5 5 28
6 141 56
7 153 84
8 136 64
9 157 129
10 35 159
11 127 169
12 9 152
13 131 67
14 130 191
15 5 113
16 128 177
17 88 13
18 137 121
19 68 92
20 77 25
21 54 5
22 44 58
23 43 76
24 113 13
25 47 37
26 28 154
27 149 169
28 180 88
29 50 152
30 125 135
31 173 100
32 76 14
33 193 40
34 14 20
35 103 50
36 97 18
37 91 34
38 131 97
39 55 52
40 37 198
41 174 159
42 133 99
43 138 166
44 136 48
45 109 134
46 15 184
47 181 161
48 198 31
49 2 163
50 150 9
51 149 74
52 119 59
53 103 137
54 58 30
55 69 165
56 16 111
57 159 195
58 58 123
59 22 1
60 67 153
61 194 180
62 147 154
63 66 37
64 187 184
65 110 140
66 25 44
67 96 108
68 89 147
69 73 33
70 48 24
71 51 16
72 84 65
73 169 173
74 174 33
75 116 15
76 137 168
77 57 194
78 4 13
79 82 79
80 152 170
81 151 196
82 194 186
83 70 160
84 27 61
85 133 58
86 29 193
87 8 75
88 150 164
89 150 170
90 170 92
91 51 93
92 113 5
93 181 141
94 27 111
95 54 186
96 106 150
97 57 128
98 61 57
99 83 135
