N 100 
0 122 22
1 166 135
2 41 142
3 131 83
4 96 112
5 80 65
6 98 142
7 182 40
8 48 149
9 164 57
10 60 179
11 10 131
12 69 196
13 58 106
14 88 31
15 121 0
16 54 109
17 24 63
18 197 25
19 191 198
20 22 54
21 123 78
22 10 154
23 83 61
24 155 126
25 24 183
26 136 195
27 197 118
28 120 21
29 109 15
30 20 44
31 5 193
32 189 193
33 163 108
34 67 133
35 105 53
36 134 28
37 81 2
38 6 140
39 24 75
40 24 111
41 193 165
42 119 128
43 191 178
44 183 177
45 113 72
46 191 184
47 49 41
48 152 77
49 128 138
50 77 111
51 174 106
52 0 147
53 163 11
54 42 21
55 118 179
56 173 116
57 194 74
58 156 87
59 157 24
60 131 28
61 109 86
62 122 134
63 146 129
64 153 152
65 67 132
66 167 100
67 67 184
68 178 9
69 104 108
70 163 131
71 183 122
72 133 138
73 123 190
74 68 182
75 9 149
76 120 64
77 39 174
78 133 173
79 161 160
80 139 47
81 170 87
82 116 180
83 200 171
84 78 116
85 82 39
86 104 54
87 118 61
88 109 18
89 68 136
90 85 121
91 156 134
92 199 195
93 71 113
94 194 166
95 150 109
96 75 21
97 185 31
98 191 152
99 127 189
