N 100 
0 3 129
1 49 95
2 103 109
3 34 46
4 198 187
5 190 61
6 166 97
7 120 200
8 37 161
9 169 14
10 161 129
11 3 68
12 86 168
13 142 174
14 120 92
15 112 171
16 159 11
17 81 163
18 157 161
19 178 168
20 198 133
21 29 130
22 130 144
23 176 101
24 6 52
25 57 22
26 104 28
27 13 71
28 173 73
29 17 144
30 157 171
31 44 85
32 0 96
33 115 97
34 80 151
35 151 152
36 78 67
37 124 175
38 148 86
39 71 105
40 138 1
41 5 103
42 17 35
43 67 62
44 22 121
45 78 0
46 193 149
47 194 23
48 32 2
49 31 112
50 38 184
51 8 169
52 110 42
53 49 96
54 139 26
55 110 106
56 199 28
57 52 38
58 144 77
59 163 100
60 200 27
61 190 1
62 6 113
63 95 56
64 198 198
65 161 76
66 12 160
67 158 85
68 32 88
69 183 186
70 111 130
71 20 132
72 9 38
73 27 22
74 184 121
75 41 105
76 148 68
77 27 39
78 3 128
79 138 196
80 43 54
81 68 28
82 91 178
83 110 4
84 15 25
85 138 122
86 148 177
87 177 158
88 97 8
89 106 143
90 154 170
91 19 188
92 0 42
93 110 144
94 44 9
95 133 175
96 67 160
97 54 149
98 88 45
99 163 139
