N 100 
0 74 4
1 146 112
2 78 128
3 156 23
4 99 96
5 8 199
6 62 183
7 24 172
8 2 41
9 146 156
10 92 70
11 38 198
12 79 125
13 30 21
14 163 183
15 149 178
16 115 73
17 6 104
18 77 76
19 68 198
20 144 86
21 89 110
22 187 125
23 5 24
24 91 151
25 128 157
26 110 15
27 67 188
28 175 76
29 180 170
30 194 141
31 186 63
32 165 45
33 102 90
34 32 2
35 164 88
36 48 132
37 68 128
38 117 56
39 196 165
40 14 48
41 43 144
42 177 176
43 155 189
44 66 21
45 2 198
46 157 5
47 59 65
48 74 143
49 178 92
50 169 65
51 48 145
52 69 171
53 116 179
54 27 53
55 39 31
56 65 148
57 197 100
58 133 154
59 50 34
60 51 47
61 198 121
62 124 18
63 197 83
64 89 184
65 22 89
66 85 81
67 29 63
68 5 21
69 68 74
70 17 104
71 196 148
72 178 179
73 100 130
74 80 64
75 24 67
76 98 42
77 158 69
78 183 173
79 125 199
80 100 173
81 180 163
82 190 170
83 75 157
84 26 105
85 42 164
86 25 65
87 35 78
88 161 23
89 78 100
90 185 174
91 109 107
92 187 5
93 113 78
94 138 12
95 188 134
96 89 104
97 187 56
98 187 186
99 191 0
