N 100 
0 175 183
1 138 8
2 1 46
3 109 169
4 126 161
5 153 171
6 124 119
7 120 157
8 97 109
9 193 40
10 76 47
11 118 95
12 134 50
13 67 95
14 59 168
15 176 70
16 79 35
17 181 97
18 2 185
19 112 186
20 114 112
21 172 44
22 118 55
23 119 92
24 174 159
25 70 177
26 125 1
27 161 9
28 100 91
29 34 196
30 127 188
31 9 193
32 89 92
33 158 193
34 200 12
35 139 17
36 38 59
37 179 38
38 43 73
39 84 46
40 16 53
41 61 114
42 40 195
43 31 90
44 97 57
45 185 50
46 29 136
47 41 89
48 29 102
49 9 57
50 79 12
51 168 168
52 104 61
53 92 78
54 154 129
55 99 107
56 79 153
57 100 75
58 171 142
59 128 20
60 118 107
61 149 130
62 139 25
63 155 114
64 14 107
65 8 15
66 122 42
67 196 21
68 69 158
69 172 139
70 19 156
71 158 3
72 82 178
73 185 165
74 104 158
75 127 4
76 2 96
77 115 86
78 102 170
79 199 52
80 140 55
81 99 21
82 69 114
83 108 104
84 163 13
85 133 99
86 26 108
87 83 7
88 115 194
89 154 182
90 147 85
91 99 180
92 120 169
93 77 185
94 113 38
95 191 46
96 13 190
97 104 104
98 41 172
99 34 87
