N 100 
0 53 21
1 64 198
2 148 147
3 64 7
4 68 185
5 176 126
6 189 123
7 91 37
8 165 163
9 20 146
10 56 190
11 64 132
12 152 165
13 153 92
14 35 72
15 61 64
16 1 170
17 134 56
18 19 189
19 34 126
20 186 31
21 57 7
22 46 155
23 140 7
24 119 188
25 124 34
26 195 125
27 163 134
28 31 111
29 154 19
30 81 32
31 19 15
32 133 56
33 29 55
34 104 188
35 53 137
36 139 96
37 77 187
38 193 6
39 55 80
40 149 32
41 39 35
42 117 100
43 5 169
44 29 32
45 138 85
46 153 117
47 187 141
48 184 65
49 100 29
50 127 189
51 3 18
52 127 144
53 19 12
54 157 3
55 167 52
56 2 49
57 132 114
58 189 60
59 97 184
60 144 163
61 14 187
62 75 186
63 120 189
64 66 87
65 145 68
66 111 22
67 81 108
68 141 177
69 188 194
70 166 9
71 102 44
72 23 32
73 172 187
74 130 196
75 184 69
76 27 79
77 80 41
78 168 91
79 55 143
80 85 148
81 12 189
82 131 90
83 186 98
84 146 192
85 23 70
86 28 135
87 17 115
88 31 94
89 84 79
90 199 78
91 75 107
92 135 0
93 177 134
94 71 57
95 170 71
96 100 179
97 18 69
98 190 194
99 52 182
