N 100 
0 58 159
1 142 83
2 150 127
3 117 49
4 197 108
5 184 155
6 27 10
7 188 199
8 65 181
9 86 51
10 112 62
11 66 171
12 109 6
13 1 158
14 18 109
15 18 168
16 19 15
17 110 48
18 103 166
19 162 61
20 94 21
21 89 147
22 94 32
23 193 155
24 199 122
25 108 65
26 134 113
27 54 54
28 111 58
29 147 85
30 14 200
31 130 10
32 48 123
33 2 61
34 150 75
35 162 104
36 130 164
37 57 192
38 162 156
39 149 42
40 3 22
41 161 66
42 179 16
43 44 78
44 197 170
45 140 160
46 101 16
47 183 114
48 45 20
49 28 86
50 97 156
51 65 26
52 178 142
53 78 67
54 134 40
55 180 103
56 71 5
57 137 6
58 186 192
59 107 97
60 166 185
61 1 179
62 25 14
63 101 158
64 164 0
65 112 60
66 116 141
67 93 141
68 43 163
69 79 52
70 4 3
71 45 124
72 170 26
73 190 144
74 38 118
75 116 131
76 107 112
77 156 72
78 113 117
79 111 95
80 85 146
81 165 171
82 54 64
83 172 33
84 29 56
85 82 147
86 169 111
87 9 0
88 111 26
89 122 122
90 178 181
91 160 144
92 30 133
93 10 76
94 163 29
95 160 101
96 13 35
97 45 189
98 194 66
99 131 8
