N 100 
0 186 59
1 158 32
2 119 149
3 101 174
4 99 36
5 175 41
6 137 149
7 147 120
8 0 62
9 92 154
10 45 147
11 149 103
12 106 164
13 165 94
14 187 38
15 145 102
16 65 139
17 135 105
18 74 45
19 62 21
20 8 171
21 138 187
22 47 146
23 39 182
24 71 181
25 147 56
26 183 41
27 7 158
28 74 4
29 144 175
30 42 172
31 28 56
32 20 110
33 35 68
34 139 13
35 60 75
36 93 105
37 133 149
38 175 55
39 185 116
40 148 123
41 122 165
42 156 194
43 70 124
44 4 83
45 197 136
46 197 76
47 110 162
48 50 42
49 19 19
50 96 16
51 68 76
52 41 26
53 86 65
54 146 157
55 40 48
56 76 83
57 15 116
58 129 84
59 181 69
60 12 107
61 53 74
62 90 186
63 67 100
64 116 194
65 99 55
66 100 1
67 161 136
68 105 178
69 167 73
70 100 169
71 158 93
72 182 142
73 152 168
74 79 23
75 38 29
76 31 92
77 192 145
78 120 71
79 83 63
80 88 59
81 33 92
82 154 176
83 51 90
84 199 94
85 45 80
86 41 7
87 186 48
88 191 31
89 73 91
90 101 169
91 137 88
92 89 75
93 23 195
94 168 169
95 116 90
96 18 189
97 4 161
98 115 95
99 64 53
