N 100 
0 25 74
1 66 163
2 117 63
3 77 181
4 51 71
5 146 119
6 96 61
7 40 151
8 83 162
9 26 46
10 53 104
11 87 171
12 93 131
13 146 136
14 123 63
15 120 125
16 176 95
17 131 130
18 60 106
19 188 185
20 144 3
21 80 13
22 46 28
23 128 9
24 124 42
25 186 45
26 165 77
27 64 105
28 100 63
29 115 194
30 149 36
31 33 143
32 114 122
33 188 87
34 53 196
35 137 114
36 35 181
37 177 149
38 53 156
39 70 193
40 12 144
41 164 109
42 31 154
43 20 65
44 32 80
45 195 13
46 100 199
47 17 67
48 110 7
49 81 41
50 108 10
51 127 166
52 164 187
53 87 83
54 7 36
55 9 108
56 70 34
57 22 123
58 143 66
59 145 150
60 182 113
61 138 105
62 70 32
63 66 136
64 163 31
65 31 35
66 192 126
67 198 74
68 28 22
69 13 180
70 33 193
71 180 25
72 42 144
73 42 10
74 185 103
75 28 188
76 56 88
77 33 4
78 146 32
79 104 34
80 172 71
81 96 40
82 94 160
83 162 161
84 188 114
85 143 44
86 8 59
87 173 136
88 91 121
89 72 178
90 124 193
91 141 88
92 9 166
93 162 181
94 110 164
95 21 98
96 187 124
97 114 78
98 61 21
99 85 195
