N 100 
0 28 77
1 160 173
2 146 47
3 38 116
4 197 22
5 57 29
6 132 120
7 107 93
8 172 34
9 76 61
10 45 122
11 5 10
12 195 148
13 27 106
14 13 171
15 29 49
16 24 12
17 113 20
18 68 53
19 136 56
20 33 191
21 188 139
22 194 82
23 156 200
24 145 53
25 52 95
26 181 51
27 109 142
28 36 80
29 121 129
30 153 164
31 11 152
32 197 171
33 183 42
34 109 32
35 82 4
36 156 56
37 173 168
38 35 194
39 144 99
40 175 103
41 25 40
42 54 22
43 92 135
44 33 163
45 113 161
46 22 61
47 95 13
48 76 192
49 132 41
50 43 22
51 176 57
52 195 58
53 172 122
54 152 128
55 54 89
56 1 109
57 20 94
58 146 75
59 72 28
60 11 31
61 11 81
62 16 119
63 151 42
64 134 140
65 36 42
66 178 158
67 74 144
68 20 91
69 196 146
70 135 98
71 144 61
72 20 185
73 130 150
74 118 177
75 49 153
76 50 170
77 128 73
78 53 127
79 70 127
80 80 104
81 134 73
82 158 125
83 185 86
84 17 150
85 102 84
86 53 45
87 188 124
88 18 107
89 137 82
90 187 181
91 59 126
92 125 108
93 192 1
94 66 181
95 48 180
96 162 125
97 8 12
98 91 178
99 38 87
