N 100 
0 134 119
1 8 66
2 178 38
3 162 141
4 183 50
5 173 37
6 141 111
7 49 191
8 44 84
9 80 87
10 132 93
11 61 1
12 31 152
13 55 7
14 93 152
15 20 49
16 35 109
17 180 187
18 97 173
19 45 32
20 112 20
21 181 15
22 62 157
23 39 143
24 22 105
25 108 114
26 140 158
27 48 177
28 59 8
29 104 183
30 84 128
31 24 109
32 107 127
33 171 171
34 90 54
35 80 47
36 167 195
37 65 90
38 9 95
39 166 196
40 21 23
41 51 67
42 65 158
43 185 88
44 40 101
45 108 39
46 164 152
47 180 143
48 99 7
49 59 169
50 94 6
51 29 24
52 198 114
53 73 157
54 82 74
55 139 21
56 136 17
57 68 135
58 77 132
59 19 147
60 111 60
61 80 72
62 87 101
63 60 25
64 84 143
65 51 47
66 79 22
67 146 93
68 106 127
69 139 39
70 163 85
71 135 125
72 94 25
73 173 137
74 67 152
75 128 113
76 78 188
77 55 127
78 143 46
79 51 32
80 198 91
81 150 22
82 200 20
83 170 197
84 157 23
85 66 52
86 131 117
87 81 3
88 60 200
89 114 22
90 60 90
91 101 100
92 150 126
93 157 29
94 26 149
95 119 121
96 34 31
97 41 138
98 91 125
99 112 69
