N 100 
0 84 174
1 86 122
2 79 50
3 1 57
4 133 58
5 127 115
6 103 47
7 18 167
8 12 17
9 113 47
10 19 47
11 12 161
12 25 133
13 153 28
14 199 137
15 79 175
16 184 103
17 163 122
18 14 95
19 159 179
20 69 48
21 49 45
22 155 44
23 104 136
24 124 194
25 9 150
26 65 169
27 106 31
28 1 138
29 113 26
30 150 142
31 25 138
32 36 2
33 78 111
34 56 42
35 70 79
36 52 14
37 115 186
38 149 108
39 64 103
40 58 145
41 36 134
42 71 195
43 17 99
44 172 23
45 65 134
46 102 166
47 176 83
48 100 112
49 13 189
50 196 100
51 190 46
52 107 77
53 89 31
54 107 70
55 40 136
56 10 34
57 51 99
58 50 172
59 171 116
60 17 175
61 68 122
62 59 7
63 143 29
64 133 61
65 193 196
66 171 119
67 13 37
68 157 82
69 111 188
70 137 50
71 9 115
72 6 130
73 113 98
74 4 140
75 30 106
76 71 41
77 27 134
78 44 125
79 110 87
80 63 70
81 117 148
82 66 174
83 184 158
84 158 13
85 185 120
86 80 112
87 150 128
88 181 183
89 19 12
90 177 53
91 23 102
92 114 132
93 169 143
94 26 179
95 17 47
96 71 127
97 107 88
98 152 89
99 29 5
