N 100 
0 48 137
1 54 35
2 4 137
3 125 0
4 96 63
5 0 25
6 136 116
7 134 128
8 151 148
9 110 64
10 177 170
11 64 84
12 197 39
13 141 141
14 154 183
15 84 126
16 0 89
17 52 56
18 58 57
19 58 171
20 189 120
21 121 167
22 182 86
23 38 70
24 61 7
25 109 181
26 100 14
27 115 183
28 31 32
29 30 179
30 169 112
31 173 19
32 73 48
33 7 181
34 5 39
35 44 81
36 163 72
37 172 105
38 109 170
39 176 36
40 64 96
41 41 170
42 129 129
43 102 87
44 34 180
45 132 83
46 121 182
47 11 49
48 12 103
49 39 116
50 42 85
51 90 54
52 159 60
53 5 194
54 101 17
55 82 150
56 196 179
57 173 60
58 70 174
59 2 115
60 34 86
61 179 145
62 41 89
63 24 195
64 139 44
65 96 49
66 124 171
67 18 31
68 60 164
69 50 6
70 157 57
71 100 183
72 118 189
73 39 75
74 184 95
75 7 175
76 40 175
77 189 73
78 31 126
79 188 118
80 107 75
81 155 147
82 149 52
83 113 18
84 61 38
85 122 193
86 161 47
87 49 175
88 109 110
89 92 53
90 61 173
91 105 92
92 100 190
93 141 23
94 116 167
95 177 11
96 119 199
97 74 88
98 33 90
99 101 69
