N 100 
0 145 43
1 96 79
2 65 16
3 183 181
4 132 184
5 175 53
6 47 120
7 162 151
8 20 170
9 164 186
10 79 50
11 57 51
12 30 108
13 147 81
14 21 16
15 109 73
16 55 69
17 97 166
18 133 165
19 62 125
20 125 162
21 29 136
22 195 61
23 5 3
24 61 105
25 187 103
26 182 81
27 103 169
28 83 128
29 180 54
30 18 76
31 164 18
32 90 140
33 97 22
34 144 27
35 79 180
36 45 15
37 45 152
38 163 31
39 198 21
40 197 189
41 93 11
42 147 29
43 43 191
44 200 75
45 161 124
46 158 10
47 8 91
48 162 183
49 53 151
50 118 70
51 129 161
52 13 67
53 178 102
54 146 111
55 183 139
56 84 200
57 25 161
58 180 138
59 90 164
60 34 113
61 48 156
62 4 110
63 122 3
64 87 113
65 1 62
66 153 10
67 109 133
68 49 155
69 180 68
70 101 77
71 171 48
72 184 154
73 89 52
74 74 77
75 123 7
76 18 133
77 88 172
78 183 77
79 133 43
80 72 76
81 101 174
82 192 132
83 7 144
84 133 28
85 188 129
86 78 27
87 50 179
88 195 117
89 93 57
90 32 162
91 30 99
92 146 24
93 31 22
94 56 44
95 19 110
96 176 182
97 70 186
98 26 9
99 116 189
