N 100 
0 129 89
1 135 146
2 79 150
3 110 134
4 110 119
5 58 31
6 86 90
7 83 23
8 150 107
9 129 41
10 136 104
11 164 180
12 69 151
13 90 141
14 16 155
15 10 83
16 8 87
17 11 63
18 196 121
19 110 103
20 145 115
21 185 58
22 48 86
23 163 107
24 132 53
25 40 98
26 94 76
27 88 11
28 57 169
29 137 42
30 108 155
31 67 26
32 81 173
33 65 116
34 27 105
35 8 17
36 9 113
37 1 177
38 100 148
39 125 140
40 138 135
41 54 138
42 168 86
43 54 32
44 144 172
45 9 167
46 195 125
47 132 111
48 120 18
49 95 28
50 95 67
51 93 47
52 137 198
53 45 119
54 186 138
55 75 198
56 30 113
57 183 143
58 190 116
59 131 85
60 121 78
61 70 130
62 22 35
63 144 9
64 124 61
65 85 195
66 136 71
67 128 75
68 187 105
69 10 2
70 58 98
71 146 141
72 4 199
73 73 171
74 18 93
75 13 134
76 19 185
77 119 56
78 59 16
79 5 186
80 49 68
81 105 176
82 7 43
83 111 83
84 15 159
85 142 42
86 156 86
87 168 32
88 194 107
89 92 78
90 105 178
91 189 121
92 75 80
93 173 22
94 138 57
95 16 58
96 80 134
97 50 132
98 67 171
99 12 26
