N 100 
0 108 20
1 85 88
2 56 199
3 54 35
4 193 41
5 42 34
6 1 146
7 163 50
8 152 104
9 42 31
10 119 89
11 17 191
12 182 94
13 108 186
14 153 158
15 119 135
16 39 48
17 56 61
18 121 67
19 170 61
20 44 133
21 90 100
22 53 163
23 157 167
24 137 97
25 110 155
26 92 110
27 87 104
28 159 91
29 79 79
30 53 172
31 116 197
32 46 108
33 12 39
34 79 26
35 90 141
36 134 71
37 112 1
38 179 155
39 7 131
40 27 99
41 7 161
42 97 57
43 147 127
44 25 0
45 162 50
46 81 185
47 4 189
48 85 197
49 20 25
50 71 176
51 136 157
52 37 15
53 43 150
54 133 136
55 163 94
56 146 181
57 175 45
58 133 2
59 77 38
60 32 149
61 93 97
62 65 25
63 50 189
64 70 59
65 148 86
66 53 115
67 125 189
68 129 77
69 19 9
70 9 42
71 72 5
72 133 134
73 159 50
74 44 48
75 20 189
76 174 183
77 127 126
78 56 179
79 169 80
80 30 66
81 60 74
82 115 61
83 85 174
84 98 80
85 118 47
86 176 88
87 22 119
88 5 97
89 64 46
90 19 181
91 32 9
92 90 175
93 122 189
94 84 15
95 195 115
96 165 56
97 175 149
98 62 143
99 198 148
