N 100 
0 77 11
1 12 112
2 144 140
3 46 6
4 11 133
5 26 60
6 123 29
7 101 135
8 66 6
9 71 123
10 130 123
11 193 11
12 123 80
13 134 43
14 69 169
15 56 138
16 92 117
17 82 33
18 104 49
19 13 16
20 145 195
21 146 52
22 2 95
23 148 129
24 148 152
25 134 23
26 173 123
27 108 42
28 150 97
29 78 53
30 5 122
31 15 115
32 105 41
33 138 136
34 112 114
35 102 87
36 20 20
37 137 139
38 91 51
39 174 153
40 107 11
41 58 84
42 152 18
43 45 126
44 166 15
45 57 18
46 29 170
47 161 100
48 43 19
49 191 31
50 34 114
51 162 199
52 47 64
53 106 76
54 58 180
55 189 130
56 17 15
57 7 116
58 43 76
59 19 29
60 32 138
61 19 24
62 81 173
63 77 146
64 83 198
65 27 126
66 148 86
67 47 67
68 164 138
69 7 185
70 127 42
71 153 170
72 186 120
73 5 4
74 72 143
75 157 129
76 147 102
77 169 158
78 118 85
79 181 173
80 155 164
81 36 35
82 67 114
83 90 149
84 142 133
85 15 36
86 126 157
87 64 173
88 160 121
89 24 10
90 83 25
91 34 189
92 49 63
93 66 199
94 142 45
95 88 135
96 99 118
97 2 116
98 22 65
99 139 88
