N 100 
0 45 8
1 16 51
2 138 187
3 70 164
4 4 65
5 167 29
6 114 135
7 47 190
8 130 168
9 26 29
10 163 151
11 57 166
12 144 165
13 190 81
14 87 44
15 33 104
16 17 192
17 82 61
18 188 85
19 70 71
20 198 127
21 127 44
22 158 118
23 145 95
24 0 76
25 121 3
26 15 183
27 89 109
28 99 62
29 28 181
30 121 57
31 199 58
32 22 151
33 70 78
34 197 34
35 14 138
36 184 162
37 109 170
38 19 92
39 65 49
40 131 24
41 179 88
42 23 115
43 83 30
44 55 7
45 156 133
46 171 119
47 189 107
48 82 65
49 181 81
50 121 120
51 11 109
52 136 122
53 21 196
54 183 160
55 53 28
56 111 194
57 200 28
58 142 143
59 114 97
60 95 82
61 118 138
62 3 144
63 130 180
64 138 139
65 145 92
66 68 21
67 62 131
68 109 112
69 157 20
70 164 77
71 49 41
72 200 149
73 13 5
74 173 173
75 75 48
76 56 100
77 61 190
78 183 8
79 181 131
80 10 116
81 59 41
82 143 32
83 51 122
84 76 58
85 16 38
86 45 126
87 180 159
88 105 83
89 116 141
90 168 186
91 22 112
92 99 159
93 91 108
94 174 25
95 65 104
96 105 60
97 90 100
98 50 20
99 8 139
