N 100 
0 171 15
1 116 111
2 193 177
3 85 29
4 118 32
5 149 174
6 52 15
7 94 2
8 40 87
9 190 167
10 108 64
11 128 178
12 59 98
13 125 108
14 141 16
15 22 119
16 4 108
17 174 38
18 30 64
19 4 153
20 190 135
21 196 66
22 117 18
23 80 154
24 117 63
25 186 37
26 164 176
27 64 66
28 168 186
29 155 117
30 198 31
31 11 11
32 79 91
33 106 14
34 91 117
35 106 50
36 81 178
37 36 97
38 189 174
39 71 146
40 182 94
41 11 144
42 124 189
43 104 102
44 186 162
45 173 166
46 75 28
47 131 161
48 89 67
49 113 154
50 120 116
51 182 155
52 93 86
53 190 46
54 191 194
55 134 15
56 10 144
57 56 103
58 108 19
59 23 23
60 120 104
61 3 120
62 90 32
63 182 29
64 177 71
65 28 54
66 53 83
67 163 139
68 137 18
69 90 62
70 61 7
71 116 14
72 39 120
73 114 49
74 82 125
75 59 133
76 12 142
77 61 82
78 3 93
79 35 16
80 16 49
81 158 161
82 88 84
83 12 5
84 98 10
85 78 6
86 17 195
87 30 198
88 100 112
89 2 190
90 152 3
91 155 103
92 171 99
93 180 144
94 43 99
95 56 41
96 79 118
97 88 146
98 99 16
99 135 25
