N 100 
0 177 112
1 23 144
2 160 44
3 135 161
4 7 129
5 195 88
6 39 127
7 105 99
8 155 55
9 84 41
10 123 56
11 126 148
12 126 77
13 81 111
14 21 162
15 89 21
16 43 178
17 111 181
18 108 24
19 170 140
20 61 40
21 162 116
22 162 177
23 46 25
24 96 83
25 107 52
26 55 60
27 171 17
28 150 109
29 107 62
30 26 116
31 40 82
32 69 198
33 68 72
34 81 126
35 145 190
36 155 91
37 40 107
38 23 160
39 131 56
40 169 142
41 118 55
42 88 73
43 133 187
44 36 93
45 150 130
46 167 61
47 176 37
48 26 107
49 179 178
50 147 164
51 113 131
52 158 24
53 177 157
54 129 133
55 183 20
56 86 128
57 18 155
58 19 113
59 68 55
60 94 150
61 20 23
62 72 153
63 116 156
64 36 182
65 15 9
66 3 171
67 101 157
68 101 182
69 94 97
70 52 105
71 41 192
72 28 8
73 72 122
74 108 197
75 96 81
76 184 194
77 7 20
78 166 95
79 62 138
80 115 72
81 75 130
82 101 170
83 36 191
84 47 95
85 100 128
86 155 103
87 48 81
88 56 153
89 86 17
90 71 117
91 184 153
92 80 137
93 75 21
94 60 179
95 122 178
96 188 88
97 94 36
98 27 75
99 175 47
