N 100 
0 15 71
1 55 179
2 142 94
3 130 72
4 91 72
5 114 184
6 196 199
7 40 31
8 128 129
9 90 96
10 196 166
11 39 24
12 28 79
13 199 189
14 111 197
15 73 25
16 9 2
17 157 137
18 181 168
19 131 148
20 117 175
21 82 64
22 61 1
23 34 134
24 125 108
25 45 125
26 7 127
27 126 66
28 180 127
29 137 5
30 147 74
31 75 35
32 2 176
33 175 49
34 174 98
35 72 192
36 159 136
37 200 47
38 131 143
39 15 65
40 112 51
41 89 26
42 48 186
43 152 200
44 113 199
45 23 65
46 108 58
47 36 126
48 83 158
49 166 134
50 103 116
51 143 97
52 174 70
53 108 60
54 113 9
55 4 63
56 3 92
57 179 144
58 38 191
59 0 74
60 26 159
61 112 45
62 165 110
63 80 175
64 105 187
65 170 104
66 97 105
67 148 137
68 189 73
69 69 42
70 147 19
71 74 166
72 176 21
73 4 81
74 165 107
75 152 32
76 103 126
77 150 191
78 116 44
79 0 155
80 147 60
81 177 36
82 101 64
83 9 153
84 85 21
85 11 17
86 188 98
87 62 171
88 196 146
89 195 80
90 115 110
91 104 66
92 89 200
93 16 200
94 80 162
95 69 186
96 92 41
97 172 12
98 99 161
99 23 138
