N 100 
0 44 104
1 139 191
2 2 115
3 44 89
4 23 7
5 83 83
6 107 30
7 42 132
8 74 48
9 130 81
10 92 87
11 114 7
12 19 70
13 10 38
14 57 125
15 194 36
16 179 108
17 19 44
18 54 0
19 134 193
20 63 132
21 50 62
22 95 68
23 95 45
24 23 3
25 28 147
26 190 175
27 138 183
28 172 104
29 122 190
30 97 156
31 166 72
32 85 98
33 192 107
34 151 118
35 97 6
36 95 30
37 127 182
38 141 108
39 168 108
40 119 186
41 136 2
42 8 102
43 72 73
44 126 24
45 5 159
46 95 119
47 60 81
48 33 155
49 138 47
50 165 68
51 105 154
52 76 144
53 150 82
54 11 84
55 25 122
56 42 142
57 170 184
58 194 39
59 154 200
60 50 183
61 155 166
62 106 29
63 122 189
64 160 43
65 139 109
66 75 74
67 200 88
68 39 177
69 56 103
70 131 39
71 3 8
72 67 198
73 153 140
74 18 96
75 152 191
76 19 90
77 56 140
78 121 174
79 42 33
80 107 139
81 142 198
82 39 40
83 37 23
84 124 21
85 112 15
86 134 126
87 107 106
88 113 157
89 45 193
90 113 132
91 36 94
92 104 12
93 89 80
94 12 96
95 193 159
96 185 175
97 41 97
98 38 161
99 131 153
