N 100 
0 1 43
1 111 170
2 128 26
3 67 186
4 30 116
5 93 150
6 153 137
7 48 40
8 181 143
9 82 127
10 24 117
11 6 196
12 77 149
13 91 57
14 97 89
15 88 181
16 91 194
17 6 154
18 28 157
19 39 150
20 195 128
21 196 135
22 65 188
23 35 130
24 34 184
25 73 181
26 23 42
27 0 7
28 0 3
29 113 177
30 28 26
31 177 62
32 198 96
33 60 128
34 21 63
35 153 158
36 172 106
37 9 122
38 128 8
39 187 79
40 20 7
41 90 60
42 65 150
43 57 23
44 34 137
45 85 141
46 191 68
47 3 198
48 101 27
49 26 17
50 115 1
51 91 185
52 126 147
53 30 135
54 159 181
55 72 185
56 4 62
57 9 37
58 183 137
59 66 126
60 181 28
61 11 95
62 94 66
63 161 77
64 158 72
65 167 153
66 123 181
67 189 27
68 176 153
69 69 22
70 83 98
71 3 66
72 41 164
73 172 42
74 193 103
75 57 181
76 115 154
77 106 66
78 188 59
79 81 198
80 103 117
81 164 79
82 73 15
83 158 116
84 33 22
85 0 42
86 32 198
87 157 82
88 192 19
89 48 137
90 33 112
91 155 102
92 136 118
93 168 129
94 137 135
95 116 181
96 56 14
97 1 157
98 56 75
99 4 77
