N 100 
0 125 0
1 143 81
2 66 150
3 144 148
4 105 11
5 30 76
6 34 67
7 135 176
8 23 181
9 63 99
10 104 19
11 141 173
12 86 193
13 74 176
14 4 146
15 113 149
16 134 192
17 154 43
18 85 115
19 165 169
20 44 53
21 0 122
22 72 36
23 86 24
24 124 128
25 138 175
26 32 20
27 157 93
28 95 12
29 199 182
30 130 175
31 113 72
32 199 15
33 9 55
34 40 172
35 75 55
36 200 192
37 172 176
38 4 155
39 65 195
40 62 162
41 135 138
42 72 138
43 44 93
44 73 89
45 84 14
46 4 85
47 131 42
48 26 171
49 41 2
50 30 137
51 96 66
52 67 200
53 138 161
54 68 98
55 2 116
56 16 193
57 123 77
58 13 185
59 181 148
60 89 178
61 103 124
62 94 193
63 63 191
64 6 37
65 140 111
66 17 49
67 47 85
68 115 47
69 157 59
70 192 106
71 83 53
72 103 9
73 192 99
74 145 112
75 90 145
76 63 188
77 107 56
78 134 131
79 10 78
80 155 173
81 170 174
82 189 148
83 2 172
84 105 27
85 200 58
86 58 188
87 189 175
88 114 76
89 6 114
90 128 180
91 127 184
92 152 113
93 174 193
94 175 14
95 102 89
96 126 147
97 192 49
98 147 50
99 46 166
