N 100 
0 83 110
1 23 50
2 6 107
3 176 39
4 121 197
5 26 23
6 154 173
7 141 193
8 14 79
9 128 45
10 77 80
11 74 76
12 9 17
13 25 13
14 17 135
15 180 196
16 191 23
17 53 10
18 132 44
19 167 84
20 148 113
21 39 121
22 40 135
23 2 89
24 33 43
25 16 44
26 137 153
27 180 147
28 43 95
29 192 142
30 93 69
31 112 86
32 196 70
33 21 140
34 37 166
35 34 64
36 39 29
37 173 194
38 70 2
39 81 109
40 163 106
41 106 86
42 161 200
43 102 161
44 175 101
45 2 173
46 63 22
47 169 150
48 119 67
49 100 79
50 103 57
51 194 21
52 1 167
53 76 40
54 190 15
55 166 181
56 11 42
57 91 118
58 74 48
59 71 143
60 162 90
61 189 58
62 45 15
63 20 172
64 98 38
65 147 151
66 54 149
67 119 123
68 88 108
69 179 99
70 112 103
71 31 145
72 192 53
73 43 176
74 109 143
75 157 169
76 165 110
77 89 101
78 132 136
79 61 107
80 82 74
81 78 76
82 97 163
83 2 122
84 182 117
85 33 73
86 164 119
87 184 141
88 129 161
89 182 57
90 171 85
91 86 82
92 177 63
93 3 27
94 123 21
95 88 70
96 95 49
97 66 4
98 73 72
99 150 32
