N 100 
0 181 16
1 84 3
2 70 109
3 20 87
4 0 176
5 19 30
6 10 37
7 3 97
8 133 161
9 129 8
10 95 43
11 59 179
12 11 162
13 151 163
14 187 195
15 148 122
16 50 148
17 53 6
18 22 56
19 0 82
20 94 182
21 31 65
22 63 21
23 29 186
24 30 51
25 52 109
26 82 170
27 80 124
28 152 146
29 152 8
30 104 165
31 79 195
32 151 33
33 183 118
34 60 89
35 112 130
36 190 17
37 87 25
38 26 25
39 136 42
40 162 3
41 56 182
42 196 124
43 121 161
44 147 185
45 78 117
46 16 148
47 51 128
48 168 58
49 8 121
50 91 61
51 185 73
52 67 133
53 193 88
54 138 91
55 83 150
56 67 24
57 60 15
58 133 3
59 184 0
60 134 87
61 124 86
62 119 111
63 137 167
64 107 161
65 118 34
66 187 182
67 145 186
68 35 101
69 114 2
70 131 66
71 163 112
72 150 4
73 148 57
74 127 81
75 91 193
76 145 157
77 195 168
78 64 36
79 179 147
80 178 88
81 200 76
82 101 152
83 28 189
84 6 109
85 198 3
86 115 197
87 158 67
88 29 100
89 141 41
90 102 189
91 78 20
92 8 136
93 40 1
94 144 24
95 145 115
96 77 157
97 26 67
98 166 60
99 172 14
