N 100 
0 136 31
1 148 11
2 158 109
3 127 147
4 166 86
5 56 27
6 178 135
7 102 166
8 200 172
9 148 178
10 2 31
11 123 80
12 102 11
13 58 181
14 69 120
15 39 49
16 3 166
17 118 69
18 51 176
19 90 190
20 18 60
21 75 54
22 100 135
23 3 78
24 133 161
25 7 132
26 194 29
27 83 33
28 87 25
29 8 136
30 185 57
31 190 68
32 163 76
33 186 67
34 113 54
35 51 186
36 95 28
37 38 190
38 167 144
39 36 105
40 167 91
41 75 50
42 156 124
43 197 197
44 93 138
45 144 163
46 162 69
47 192 16
48 161 165
49 6 178
50 136 110
51 21 164
52 59 118
53 55 25
54 136 154
55 193 90
56 40 41
57 190 176
58 135 87
59 195 84
60 92 46
61 9 186
62 130 173
63 161 35
64 76 90
65 152 152
66 54 134
67 157 79
68 71 131
69 131 3
70 37 53
71 84 56
72 135 143
73 14 153
74 161 116
75 5 32
76 81 72
77 104 69
78 32 172
79 20 130
80 143 95
81 39 199
82 63 126
83 50 25
84 167 94
85 128 193
86 60 138
87 153 137
88 193 200
89 4 52
90 189 13
91 32 9
92 46 75
93 143 46
94 114 71
95 18 80
96 142 2
97 29 89
98 48 157
99 197 64
