N 100 
0 186 21
1 116 26
2 127 179
3 39 92
4 148 27
5 67 7
6 3 111
7 185 24
8 106 188
9 13 186
10 24 84
11 148 12
12 159 120
13 73 143
14 20 104
15 153 159
16 1 191
17 28 68
18 195 172
19 196 34
20 85 171
21 82 180
22 55 93
23 147 195
24 131 70
25 10 60
26 105 114
27 190 117
28 63 189
29 19 51
30 39 11
31 141 105
32 106 25
33 152 55
34 146 42
35 93 173
36 97 177
37 38 103
38 55 51
39 85 18
40 129 159
41 149 153
42 74 114
43 93 33
44 19 78
45 59 191
46 85 137
47 48 37
48 165 89
49 188 173
50 105 16
51 174 61
52 23 178
53 173 115
54 131 86
55 72 57
56 189 76
57 86 65
58 59 168
59 131 27
60 133 91
61 39 68
62 77 174
63 155 72
64 37 13
65 5 70
66 80 40
67 77 188
68 128 126
69 100 46
70 51 16
71 4 166
72 159 150
73 91 158
74 102 94
75 59 83
76 86 147
77 150 97
78 37 39
79 35 150
80 168 155
81 200 6
82 181 150
83 4 63
84 132 78
85 199 143
86 47 123
87 144 108
88 54 10
89 69 14
90 123 18
91 3 108
92 153 40
93 82 0
94 22 26
95 160 192
96 128 11
97 5 189
98 66 97
99 119 129
