N 100 
0 162 171
1 191 121
2 94 56
3 82 180
4 45 41
5 41 76
6 40 169
7 51 114
8 44 183
9 32 21
10 26 86
11 54 22
12 59 158
13 15 164
14 144 177
15 175 175
16 15 19
17 8 42
18 23 146
19 37 9
20 173 46
21 41 198
22 45 113
23 153 186
24 92 117
25 28 164
26 181 40
27 121 113
28 14 191
29 46 143
30 149 92
31 197 71
32 135 146
33 16 57
34 54 17
35 56 120
36 138 124
37 182 142
38 12 125
39 131 89
40 121 77
41 42 155
42 180 53
43 9 87
44 75 132
45 181 82
46 117 32
47 89 152
48 78 132
49 91 41
50 153 7
51 130 161
52 69 157
53 92 13
54 20 179
55 141 187
56 40 82
57 169 67
58 52 21
59 86 70
60 65 70
61 129 155
62 67 138
63 165 14
64 11 23
65 50 134
66 67 53
67 138 76
68 188 74
69 16 128
70 27 120
71 105 100
72 156 194
73 109 161
74 17 42
75 98 189
76 160 3
77 127 70
78 15 142
79 52 154
80 118 14
81 86 58
82 43 55
83 93 20
84 126 96
85 36 34
86 73 70
87 109 89
88 0 11
89 70 194
90 94 111
91 80 191
92 3 148
93 199 24
94 137 78
95 169 33
96 134 156
97 24 198
98 91 171
99 27 63
