N 100 
0 81 87
1 83 11
2 35 103
3 139 121
4 166 43
5 47 70
6 176 85
7 28 122
8 111 43
9 103 36
10 23 38
11 168 165
12 112 51
13 140 175
14 109 160
15 177 167
16 88 80
17 73 6
18 18 60
19 28 50
20 16 50
21 140 83
22 90 158
23 64 45
24 127 6
25 144 52
26 7 49
27 99 106
28 167 157
29 87 147
30 187 68
31 129 41
32 1 87
33 31 39
34 169 21
35 41 171
36 196 169
37 114 150
38 111 134
39 55 123
40 192 108
41 8 155
42 43 72
43 102 150
44 131 100
45 174 31
46 118 109
47 25 102
48 112 143
49 17 82
50 19 119
51 120 121
52 15 49
53 57 87
54 94 142
55 152 10
56 91 145
57 60 41
58 74 22
59 108 95
60 66 174
61 156 140
62 20 40
63 190 198
64 154 196
65 6 47
66 163 23
67 98 148
68 181 48
69 125 141
70 183 173
71 0 179
72 191 151
73 12 182
74 161 15
75 185 193
76 185 0
77 130 165
78 96 52
79 65 105
80 143 54
81 46 83
82 148 187
83 112 170
84 33 114
85 60 115
86 103 95
87 93 102
88 190 80
89 107 29
90 188 145
91 92 166
92 86 36
93 154 74
94 27 74
95 9 76
96 50 80
97 163 13
98 101 137
99 21 179
