N 100 
0 95 35
1 155 44
2 23 51
3 78 127
4 193 111
5 175 6
6 195 124
7 111 169
8 121 9
9 171 74
10 17 23
11 164 60
12 22 198
13 119 122
14 22 141
15 162 192
16 161 152
17 195 180
18 188 123
19 127 185
20 60 6
21 185 194
22 88 159
23 113 70
24 14 193
25 112 190
26 93 77
27 200 131
28 170 106
29 129 144
30 61 37
31 137 23
32 96 33
33 146 163
34 56 157
35 128 109
36 94 32
37 152 151
38 84 145
39 56 153
40 75 180
41 44 101
42 127 38
43 86 123
44 36 80
45 153 79
46 72 5
47 138 85
48 24 126
49 197 188
50 106 119
51 186 173
52 50 94
53 23 21
54 105 103
55 149 123
56 111 82
57 134 21
58 4 8
59 82 102
60 136 135
61 34 15
62 122 182
63 184 175
64 190 61
65 52 75
66 136 19
67 32 27
68 90 7
69 137 114
70 24 101
71 142 186
72 39 143
73 4 194
74 19 26
75 196 94
76 48 59
77 8 179
78 119 99
79 14 84
80 105 27
81 196 118
82 197 89
83 129 143
84 173 29
85 87 190
86 177 10
87 14 75
88 6 151
89 103 83
90 103 35
91 174 7
92 99 125
93 28 103
94 10 174
95 165 101
96 108 192
97 70 41
98 39 38
99 60 103
