N 100 
0 106 45
1 181 144
2 128 167
3 161 117
4 163 112
5 186 131
6 88 98
7 55 131
8 90 0
9 23 107
10 12 17
11 131 150
12 95 6
13 119 188
14 187 48
15 152 44
16 187 88
17 102 5
18 166 161
19 53 152
20 63 4
21 154 137
22 81 199
23 37 192
24 50 36
25 190 13
26 138 134
27 14 187
28 152 62
29 162 95
30 197 126
31 85 72
32 103 80
33 192 113
34 96 26
35 91 4
36 184 60
37 199 176
38 92 89
39 193 74
40 60 186
41 45 113
42 196 43
43 111 51
44 116 32
45 15 189
46 119 14
47 44 161
48 181 1
49 94 23
50 112 12
51 58 24
52 105 12
53 154 178
54 171 116
55 71 82
56 112 2
57 181 79
58 197 198
59 45 81
60 189 150
61 154 94
62 8 60
63 64 151
64 199 54
65 169 0
66 68 176
67 28 138
68 118 11
69 94 113
70 15 117
71 155 60
72 182 171
73 135 78
74 47 25
75 19 119
76 164 98
77 49 104
78 32 162
79 26 155
80 57 185
81 88 13
82 95 3
83 174 38
84 131 45
85 130 90
86 100 92
87 18 70
88 31 38
89 56 168
90 195 87
91 188 175
92 195 1
93 83 55
94 114 169
95 89 74
96 21 34
97 41 84
98 182 182
99 190 77
