N 100 
0 45 115
1 125 185
2 95 139
3 24 117
4 47 141
5 105 59
6 93 114
7 93 67
8 46 187
9 150 162
10 116 185
11 118 11
12 147 92
13 17 128
14 129 105
15 78 9
16 180 44
17 62 190
18 1 78
19 156 140
20 165 131
21 81 62
22 93 129
23 153 33
24 164 192
25 126 79
26 123 199
27 84 144
28 10 190
29 119 30
30 98 36
31 121 26
32 95 2
33 103 8
34 171 51
35 120 77
36 133 79
37 69 26
38 180 167
39 169 151
40 59 133
41 10 0
42 12 178
43 114 9
44 156 86
45 3 39
46 143 116
47 4 122
48 138 200
49 170 136
50 119 130
51 2 11
52 190 119
53 63 171
54 10 91
55 67 118
56 90 19
57 92 190
58 23 164
59 162 169
60 8 51
61 156 92
62 166 18
63 151 40
64 105 148
65 198 116
66 84 128
67 134 167
68 49 1
69 191 30
70 123 156
71 54 66
72 119 94
73 147 173
74 111 104
75 164 31
76 166 117
77 122 157
78 28 85
79 77 155
80 92 103
81 134 47
82 117 29
83 47 80
84 43 14
85 6 152
86 153 94
87 19 8
88 127 65
89 123 43
90 182 37
91 187 145
92 133 49
93 1 138
94 165 103
95 59 17
96 199 120
97 35 125
98 157 195
99 87 9
