N 100 
0 75 170
1 79 135
2 84 170
3 156 164
4 99 138
5 145 19
6 87 17
7 52 133
8 61 44
9 95 163
10 137 137
11 36 138
12 63 56
13 145 140
14 7 15
15 48 46
16 29 155
17 86 105
18 59 66
19 32 38
20 76 183
21 64 154
22 82 7
23 42 92
24 110 184
25 181 109
26 66 138
27 50 110
28 196 176
29 182 35
30 113 111
31 119 96
32 59 47
33 126 173
34 65 60
35 160 7
36 142 80
37 0 127
38 57 26
39 134 132
40 114 147
41 160 48
42 89 70
43 27 65
44 186 111
45 63 15
46 200 58
47 70 118
48 105 180
49 94 103
50 75 69
51 21 9
52 48 180
53 38 27
54 79 106
55 111 49
56 106 186
57 1 127
58 180 46
59 130 5
60 42 169
61 10 71
62 113 183
63 71 2
64 182 44
65 42 129
66 7 183
67 185 115
68 148 189
69 98 36
70 115 196
71 169 118
72 12 92
73 136 36
74 169 47
75 22 22
76 142 2
77 196 16
78 155 13
79 153 165
80 158 187
81 79 126
82 0 66
83 148 77
84 87 48
85 119 109
86 180 193
87 149 8
88 117 144
89 134 124
90 23 129
91 48 31
92 152 155
93 93 16
94 71 181
95 88 49
96 157 36
97 176 71
98 195 41
99 101 44
