N 100 
0 63 114
1 96 176
2 195 86
3 111 197
4 30 66
5 18 45
6 117 154
7 84 160
8 22 90
9 131 9
10 121 107
11 100 60
12 138 109
13 11 83
14 175 59
15 191 46
16 32 141
17 147 88
18 28 161
19 145 111
20 121 92
21 123 137
22 55 127
23 113 66
24 113 13
25 34 110
26 131 102
27 102 44
28 59 123
29 96 153
30 179 15
31 168 123
32 29 112
33 121 195
34 7 113
35 170 6
36 21 11
37 148 6
38 38 101
39 162 94
40 133 87
41 63 132
42 142 115
43 62 122
44 57 86
45 66 73
46 189 11
47 157 189
48 129 88
49 122 184
50 84 136
51 12 56
52 79 119
53 160 32
54 33 112
55 68 151
56 178 111
57 25 180
58 64 47
59 22 97
60 96 33
61 106 138
62 69 35
63 139 20
64 67 128
65 114 126
66 38 146
67 179 90
68 124 167
69 85 68
70 79 190
71 32 85
72 18 66
73 157 69
74 82 87
75 15 65
76 185 124
77 143 191
78 21 165
79 189 34
80 63 58
81 17 195
82 55 162
83 85 35
84 28 25
85 31 175
86 8 23
87 112 53
88 138 113
89 162 193
90 115 157
91 91 127
92 110 176
93 123 138
94 113 21
95 83 28
96 91 61
97 55 80
98 5 1
99 182 115
