N 100 
0 35 92
1 37 44
2 119 44
3 149 26
4 178 78
5 74 131
6 145 156
7 137 193
8 122 139
9 119 182
10 104 154
11 200 19
12 109 38
13 52 57
14 188 156
15 188 63
16 142 112
17 4 144
18 94 103
19 25 3
20 181 102
21 59 32
22 152 121
23 200 141
24 194 126
25 31 165
26 108 77
27 50 171
28 111 22
29 106 142
30 71 68
31 106 46
32 97 169
33 122 45
34 97 199
35 165 177
36 115 13
37 53 155
38 17 191
39 91 74
40 200 161
41 134 4
42 6 62
43 99 22
44 38 173
45 180 13
46 86 150
47 56 79
48 15 3
49 99 83
50 168 87
51 176 48
52 84 112
53 184 165
54 191 149
55 128 28
56 193 35
57 18 10
58 26 39
59 185 36
60 28 64
61 142 163
62 83 43
63 137 36
64 29 9
65 55 6
66 37 118
67 84 162
68 183 138
69 151 169
70 13 97
71 184 9
72 142 164
73 24 195
74 22 47
75 12 77
76 184 15
77 40 41
78 60 125
79 45 135
80 170 97
81 149 116
82 98 67
83 28 110
84 171 125
85 47 35
86 192 135
87 117 182
88 87 58
89 145 36
90 17 145
91 4 181
92 165 113
93 178 71
94 131 116
95 37 181
96 181 115
97 15 11
98 162 162
99 186 174
