N 100 
0 189 89
1 3 23
2 81 131
3 101 10
4 101 131
5 188 62
6 200 73
7 51 182
8 165 93
9 131 18
10 8 102
11 120 189
12 8 54
13 38 181
14 132 165
15 118 182
16 12 148
17 21 167
18 73 173
19 44 87
20 29 111
21 125 151
22 106 2
23 180 161
24 172 183
25 109 198
26 160 162
27 31 87
28 176 182
29 30 172
30 121 101
31 87 102
32 175 30
33 166 44
34 154 142
35 114 90
36 175 39
37 9 82
38 192 2
39 131 155
40 74 37
41 1 41
42 25 89
43 172 4
44 19 15
45 95 26
46 179 116
47 79 3
48 4 108
49 192 150
50 76 173
51 21 119
52 106 78
53 39 135
54 139 32
55 50 129
56 61 66
57 37 189
58 154 49
59 15 182
60 57 152
61 143 173
62 56 47
63 85 190
64 115 58
65 99 115
66 56 64
67 121 62
68 39 88
69 45 4
70 159 143
71 118 60
72 36 141
73 118 43
74 22 165
75 129 126
76 85 23
77 127 164
78 182 89
79 122 116
80 121 92
81 122 69
82 107 20
83 192 143
84 189 79
85 134 177
86 36 102
87 82 165
88 82 124
89 146 198
90 135 112
91 131 185
92 124 184
93 94 126
94 145 164
95 131 61
96 151 57
97 23 178
98 49 160
99 3 152
