N 100 
0 90 44
1 49 116
2 59 46
3 193 189
4 29 51
5 13 184
6 190 46
7 121 147
8 150 83
9 166 103
10 69 171
11 23 24
12 102 138
13 74 114
14 43 29
15 154 82
16 141 69
17 111 42
18 136 77
19 37 145
20 154 60
21 111 121
22 90 187
23 84 51
24 75 76
25 183 197
26 57 90
27 191 48
28 143 130
29 95 168
30 7 143
31 142 60
32 167 36
33 176 156
34 126 39
35 36 188
36 141 110
37 48 43
38 37 165
39 124 188
40 23 55
41 48 134
42 155 94
43 91 195
44 197 121
45 28 5
46 92 92
47 149 163
48 171 180
49 82 102
50 73 96
51 153 115
52 136 16
53 45 79
54 168 121
55 146 50
56 166 53
57 26 44
58 94 141
59 5 111
60 18 132
61 186 161
62 28 42
63 195 96
64 110 13
65 190 79
66 100 56
67 34 200
68 88 133
69 83 116
70 114 80
71 151 55
72 167 68
73 181 26
74 74 36
75 112 114
76 25 169
77 193 92
78 21 16
79 125 48
80 83 102
81 126 1
82 58 173
83 34 192
84 71 6
85 18 3
86 38 48
87 167 90
88 9 13
89 94 57
90 153 64
91 116 8
92 45 5
93 164 196
94 124 15
95 18 58
96 150 137
97 70 83
98 13 177
99 159 32
