N 100 
0 54 162
1 4 167
2 136 138
3 17 6
4 136 128
5 10 72
6 57 45
7 65 174
8 181 28
9 34 138
10 160 26
11 172 99
12 21 137
13 36 29
14 13 89
15 87 24
16 154 2
17 157 160
18 74 72
19 138 151
20 60 133
21 120 94
22 128 200
23 12 17
24 86 76
25 90 122
26 131 29
27 197 90
28 122 55
29 27 47
30 188 116
31 133 162
32 152 176
33 134 197
34 140 34
35 37 79
36 90 137
37 69 51
38 200 123
39 93 85
40 139 18
41 13 51
42 82 77
43 11 110
44 120 42
45 154 189
46 70 48
47 32 173
48 134 52
49 131 84
50 67 126
51 174 19
52 186 106
53 56 21
54 68 164
55 43 10
56 109 105
57 181 10
58 141 124
59 29 180
60 93 107
61 56 87
62 3 158
63 82 88
64 100 75
65 10 194
66 69 162
67 20 46
68 200 84
69 85 33
70 182 111
71 197 175
72 0 170
73 5 14
74 56 165
75 3 116
76 52 99
77 152 21
78 42 167
79 186 164
80 12 130
81 95 64
82 104 62
83 63 50
84 117 174
85 85 42
86 62 92
87 93 31
88 200 184
89 142 107
90 179 86
91 24 122
92 72 90
93 162 67
94 200 179
95 13 74
96 145 46
97 19 26
98 135 7
99 69 193
