N 100 
0 125 56
1 70 123
2 21 128
3 136 16
4 65 58
5 73 4
6 98 48
7 119 51
8 189 5
9 5 146
10 122 190
11 175 127
12 168 98
13 129 29
14 89 113
15 66 129
16 90 144
17 174 175
18 87 164
19 3 122
20 64 118
21 161 91
22 176 31
23 131 94
24 22 34
25 195 165
26 132 106
27 70 131
28 0 72
29 170 26
30 20 148
31 155 97
32 73 6
33 173 83
34 39 39
35 134 94
36 55 196
37 26 33
38 43 110
39 7 86
40 12 67
41 76 86
42 4 27
43 148 111
44 177 142
45 115 26
46 87 78
47 31 4
48 46 65
49 100 91
50 46 24
51 65 79
52 110 154
53 53 56
54 20 26
55 147 157
56 47 93
57 136 27
58 187 101
59 122 123
60 9 86
61 64 176
62 125 85
63 73 126
64 61 17
65 86 60
66 119 45
67 155 190
68 200 71
69 130 133
70 134 181
71 180 41
72 131 88
73 127 8
74 142 67
75 164 181
76 28 101
77 104 85
78 0 148
79 95 187
80 1 153
81 103 100
82 108 181
83 109 58
84 156 176
85 81 196
86 30 129
87 96 12
88 83 179
89 166 87
90 67 62
91 42 116
92 24 116
93 108 88
94 166 119
95 57 149
96 126 146
97 144 56
98 5 40
99 92 64
