N 100 
0 125 40
1 34 43
2 142 188
3 38 35
4 36 187
5 132 58
6 85 100
7 103 190
8 175 117
9 4 177
10 2 186
11 83 35
12 117 170
13 3 89
14 7 140
15 183 139
16 78 63
17 43 24
18 116 78
19 106 162
20 176 175
21 63 104
22 105 199
23 141 117
24 116 122
25 82 83
26 72 189
27 35 8
28 192 163
29 150 80
30 144 39
31 147 184
32 118 42
33 120 115
34 132 123
35 105 134
36 127 71
37 146 175
38 69 104
39 154 22
40 181 5
41 114 149
42 162 112
43 46 153
44 21 129
45 1 25
46 110 39
47 157 23
48 114 142
49 177 133
50 73 18
51 2 149
52 172 100
53 59 111
54 117 148
55 18 15
56 169 148
57 115 12
58 118 115
59 154 78
60 107 99
61 116 31
62 137 14
63 155 95
64 174 3
65 166 12
66 20 66
67 196 162
68 154 7
69 93 7
70 147 179
71 151 13
72 49 169
73 105 21
74 70 33
75 36 10
76 49 101
77 186 185
78 195 183
79 150 125
80 52 14
81 166 79
82 66 182
83 198 108
84 114 3
85 142 57
86 193 121
87 143 121
88 18 165
89 166 132
90 187 103
91 171 115
92 64 8
93 142 129
94 27 92
95 178 177
96 133 115
97 161 136
98 2 86
99 16 48
