N 100 
0 174 108
1 191 178
2 44 18
3 72 175
4 22 131
5 172 2
6 135 91
7 167 46
8 97 124
9 93 123
10 28 182
11 191 185
12 93 48
13 23 183
14 197 5
15 13 31
16 196 119
17 143 153
18 11 166
19 161 79
20 46 14
21 44 104
22 198 109
23 0 141
24 1 132
25 41 153
26 69 111
27 142 147
28 57 54
29 175 27
30 23 25
31 163 143
32 158 87
33 120 189
34 163 7
35 47 74
36 83 28
37 40 196
38 173 144
39 75 5
40 181 49
41 85 62
42 47 116
43 14 31
44 42 106
45 26 149
46 125 82
47 185 78
48 65 200
49 61 70
50 189 31
51 15 7
52 155 26
53 200 29
54 129 149
55 95 90
56 3 97
57 128 49
58 199 163
59 162 57
60 181 60
61 46 140
62 119 188
63 74 71
64 144 145
65 64 194
66 184 88
67 134 194
68 30 9
69 173 86
70 177 152
71 112 131
72 39 118
73 78 175
74 14 153
75 2 84
76 192 79
77 91 62
78 199 184
79 39 1
80 93 130
81 20 164
82 21 175
83 1 98
84 183 82
85 70 102
86 97 122
87 21 38
88 176 32
89 121 134
90 200 36
91 68 87
92 96 51
93 8 118
94 42 73
95 83 48
96 112 39
97 67 34
98 85 195
99 1 101
