N 100 
0 109 58
1 28 50
2 123 54
3 109 113
4 86 170
5 99 118
6 18 82
7 97 197
8 89 81
9 77 133
10 44 53
11 17 51
12 169 122
13 19 179
14 78 141
15 92 26
16 137 128
17 16 36
18 103 195
19 29 125
20 170 107
21 176 177
22 112 145
23 188 15
24 44 102
25 19 43
26 42 113
27 75 131
28 138 119
29 4 0
30 149 52
31 121 200
32 194 182
33 72 148
34 171 187
35 169 184
36 83 18
37 189 180
38 178 146
39 104 67
40 4 80
41 149 114
42 7 129
43 87 16
44 128 30
45 88 143
46 55 129
47 46 20
48 111 149
49 18 169
50 30 178
51 54 92
52 29 31
53 17 99
54 21 64
55 148 179
56 190 125
57 132 60
58 161 118
59 142 75
60 196 192
61 43 40
62 186 111
63 32 9
64 151 113
65 126 199
66 103 125
67 39 9
68 9 135
69 192 163
70 25 9
71 136 22
72 49 38
73 190 161
74 16 197
75 41 200
76 118 145
77 42 68
78 12 72
79 2 21
80 184 163
81 185 52
82 200 182
83 37 131
84 193 110
85 193 101
86 178 34
87 91 144
88 194 175
89 179 173
90 159 12
91 140 68
92 183 59
93 191 101
94 73 58
95 94 146
96 125 162
97 126 76
98 49 5
99 126 75
