N 100 
0 83 163
1 22 115
2 166 42
3 185 135
4 83 146
5 174 17
6 64 181
7 61 83
8 126 91
9 25 45
10 111 187
11 64 99
12 69 18
13 147 82
14 7 0
15 68 131
16 9 31
17 197 58
18 144 133
19 159 71
20 59 75
21 0 63
22 142 66
23 10 131
24 85 162
25 105 149
26 37 197
27 125 74
28 85 19
29 99 170
30 190 30
31 98 108
32 89 28
33 36 68
34 165 4
35 94 196
36 141 53
37 183 17
38 16 18
39 67 128
40 148 150
41 41 6
42 122 3
43 115 161
44 118 133
45 42 76
46 78 24
47 63 173
48 158 99
49 117 30
50 169 147
51 172 164
52 180 8
53 90 107
54 112 132
55 156 10
56 111 125
57 7 39
58 194 96
59 1 24
60 111 73
61 88 175
62 54 188
63 11 17
64 151 114
65 126 83
66 91 111
67 187 155
68 160 150
69 35 127
70 49 94
71 83 143
72 174 196
73 192 86
74 33 129
75 185 63
76 195 94
77 127 155
78 65 101
79 65 5
80 22 29
81 88 13
82 156 168
83 168 122
84 36 12
85 50 95
86 191 28
87 63 139
88 11 48
89 132 170
90 118 151
91 108 121
92 178 49
93 63 140
94 121 131
95 119 9
96 80 8
97 164 154
98 19 48
99 107 14
