N 100 
0 18 144
1 168 124
2 8 27
3 155 137
4 131 0
5 179 11
6 126 67
7 78 18
8 69 171
9 81 141
10 49 108
11 179 124
12 107 166
13 134 27
14 88 27
15 15 156
16 111 90
17 13 50
18 160 8
19 35 84
20 133 21
21 18 71
22 106 182
23 66 55
24 129 5
25 44 104
26 72 26
27 88 148
28 200 66
29 56 112
30 0 161
31 173 40
32 111 103
33 61 164
34 188 20
35 100 195
36 33 69
37 59 55
38 118 23
39 47 17
40 30 63
41 88 162
42 31 162
43 84 145
44 73 195
45 7 184
46 188 155
47 6 21
48 146 119
49 62 91
50 63 5
51 91 178
52 107 42
53 165 188
54 3 43
55 22 99
56 98 26
57 87 174
58 181 51
59 10 97
60 113 157
61 154 17
62 191 24
63 80 2
64 79 59
65 198 92
66 198 40
67 188 56
68 45 46
69 137 191
70 56 55
71 106 100
72 41 71
73 84 6
74 197 48
75 86 168
76 12 139
77 57 119
78 68 196
79 132 54
80 61 1
81 121 183
82 26 93
83 32 119
84 30 55
85 27 51
86 30 142
87 20 69
88 185 104
89 45 199
90 26 0
91 41 193
92 2 57
93 175 149
94 67 190
95 114 38
96 162 52
97 118 86
98 195 131
99 68 107
