N 100 
0 148 197
1 90 155
2 119 109
3 89 167
4 54 161
5 179 43
6 182 151
7 41 140
8 128 3
9 157 103
10 116 30
11 22 163
12 114 48
13 51 197
14 61 61
15 133 99
16 191 200
17 132 70
18 117 157
19 148 182
20 1 189
21 2 150
22 112 188
23 140 106
24 190 68
25 169 11
26 119 89
27 103 146
28 143 142
29 20 57
30 54 148
31 17 54
32 160 132
33 173 102
34 90 123
35 174 188
36 72 41
37 102 21
38 79 148
39 118 104
40 22 105
41 59 47
42 168 79
43 161 64
44 49 107
45 48 185
46 182 78
47 7 115
48 114 190
49 100 145
50 34 114
51 139 67
52 121 68
53 140 94
54 110 57
55 139 52
56 125 139
57 30 192
58 164 2
59 88 187
60 103 45
61 105 66
62 73 137
63 54 125
64 71 5
65 45 115
66 141 176
67 45 50
68 103 161
69 29 74
70 105 80
71 2 35
72 5 137
73 198 2
74 13 147
75 198 25
76 37 195
77 123 173
78 149 172
79 133 21
80 85 25
81 61 157
82 49 148
83 8 8
84 165 104
85 90 174
86 75 119
87 68 58
88 147 26
89 39 70
90 77 2
91 147 32
92 76 35
93 101 62
94 75 120
95 12 94
96 51 14
97 156 20
98 165 171
99 165 30
