N 100 
0 175 3
1 23 42
2 18 152
3 11 6
4 118 23
5 178 34
6 67 187
7 55 92
8 127 85
9 39 79
10 149 30
11 172 72
12 156 198
13 129 66
14 102 0
15 182 171
16 160 37
17 124 138
18 120 9
19 173 68
20 101 42
21 8 31
22 142 152
23 63 8
24 176 61
25 137 176
26 170 5
27 50 173
28 3 33
29 9 108
30 42 9
31 122 160
32 32 154
33 22 127
34 28 118
35 47 183
36 122 11
37 200 88
38 63 62
39 56 59
40 27 6
41 16 81
42 102 86
43 183 6
44 93 112
45 135 115
46 36 84
47 48 148
48 195 179
49 154 142
50 96 64
51 29 87
52 111 7
53 114 84
54 134 148
55 45 38
56 84 7
57 80 167
58 95 152
59 105 96
60 57 136
61 118 151
62 59 20
63 139 191
64 104 105
65 163 146
66 133 102
67 121 97
68 121 70
69 111 143
70 121 82
71 176 97
72 195 30
73 36 68
74 24 59
75 98 44
76 109 31
77 23 168
78 182 192
79 83 175
80 151 145
81 108 6
82 130 71
83 38 106
84 156 146
85 145 77
86 62 191
87 67 30
88 173 16
89 44 21
90 3 89
91 75 36
92 70 155
93 0 177
94 109 148
95 11 76
96 73 98
97 126 66
98 29 102
99 146 28
