N 100 
0 175 41
1 49 144
2 64 155
3 170 37
4 22 17
5 85 52
6 116 45
7 150 175
8 53 55
9 46 53
10 20 79
11 68 155
12 93 43
13 161 31
14 89 128
15 51 84
16 75 31
17 54 84
18 121 200
19 10 179
20 95 26
21 173 90
22 195 119
23 71 3
24 6 56
25 84 70
26 70 117
27 58 88
28 19 151
29 158 7
30 157 98
31 152 125
32 57 65
33 147 181
34 65 102
35 16 60
36 158 69
37 160 150
38 100 127
39 56 20
40 97 106
41 76 122
42 70 16
43 94 167
44 78 21
45 100 66
46 146 123
47 81 155
48 80 178
49 150 142
50 177 105
51 113 87
52 59 66
53 2 11
54 143 93
55 19 132
56 28 185
57 49 54
58 38 53
59 63 10
60 160 90
61 122 107
62 48 146
63 142 194
64 44 126
65 30 109
66 71 33
67 34 158
68 37 152
69 197 47
70 184 174
71 157 110
72 200 198
73 200 13
74 39 17
75 54 59
76 108 118
77 118 46
78 90 14
79 198 15
80 151 97
81 30 76
82 123 116
83 58 63
84 9 51
85 54 199
86 89 9
87 54 58
88 76 91
89 84 57
90 88 74
91 96 67
92 173 27
93 17 155
94 145 183
95 186 160
96 149 26
97 200 193
98 118 81
99 54 26
