N 100 
0 27 63
1 7 134
2 102 157
3 182 194
4 142 124
5 174 60
6 19 54
7 195 1
8 68 107
9 195 59
10 88 50
11 100 138
12 170 44
13 104 75
14 34 22
15 24 83
16 88 166
17 6 76
18 181 65
19 158 131
20 94 148
21 190 59
22 40 89
23 73 45
24 33 42
25 133 89
26 33 120
27 27 82
28 80 33
29 131 65
30 132 73
31 15 90
32 172 68
33 151 96
34 54 119
35 180 19
36 0 77
37 102 187
38 124 101
39 171 138
40 21 98
41 74 121
42 123 196
43 38 131
44 191 74
45 164 182
46 52 45
47 98 111
48 112 75
49 59 162
50 200 21
51 58 182
52 42 78
53 4 186
54 30 158
55 2 163
56 179 6
57 114 6
58 56 49
59 167 102
60 161 131
61 159 80
62 34 138
63 143 86
64 180 65
65 126 174
66 157 81
67 157 5
68 46 100
69 127 20
70 74 76
71 9 54
72 158 189
73 178 123
74 24 150
75 37 130
76 29 147
77 3 132
78 131 13
79 120 79
80 99 145
81 71 149
82 118 79
83 42 11
84 136 97
85 54 59
86 42 150
87 9 137
88 116 115
89 60 101
90 90 151
91 28 110
92 176 180
93 6 150
94 21 52
95 73 159
96 161 134
97 37 165
98 110 52
99 166 165
