N 100 
0 154 48
1 38 151
2 3 158
3 54 104
4 130 19
5 103 62
6 42 179
7 152 177
8 162 53
9 175 142
10 52 55
11 134 145
12 101 29
13 83 56
14 100 97
15 113 77
16 125 28
17 57 82
18 53 162
19 118 14
20 149 56
21 35 151
22 27 82
23 57 29
24 181 127
25 165 58
26 101 7
27 61 131
28 88 179
29 83 195
30 86 59
31 42 18
32 174 21
33 161 119
34 159 32
35 31 178
36 24 48
37 115 92
38 5 151
39 163 116
40 93 149
41 51 116
42 143 163
43 96 69
44 124 55
45 53 52
46 90 112
47 50 102
48 27 194
49 180 142
50 57 174
51 157 191
52 31 26
53 196 21
54 159 87
55 81 18
56 130 3
57 49 92
58 71 77
59 199 23
60 164 54
61 137 26
62 41 182
63 182 9
64 10 35
65 2 78
66 103 2
67 167 56
68 171 68
69 33 198
70 90 195
71 11 150
72 67 175
73 85 84
74 13 192
75 54 143
76 152 46
77 152 63
78 137 135
79 104 183
80 121 119
81 163 98
82 110 56
83 76 86
84 102 4
85 114 137
86 44 154
87 22 167
88 25 59
89 59 72
90 154 140
91 38 23
92 15 60
93 145 197
94 25 68
95 100 188
96 60 25
97 175 56
98 136 84
99 86 21
