N 100 
0 186 185
1 14 108
2 68 63
3 63 99
4 22 200
5 172 155
6 192 49
7 136 46
8 110 72
9 187 146
10 39 68
11 103 141
12 96 149
13 194 193
14 64 98
15 43 98
16 162 95
17 74 100
18 83 128
19 51 23
20 132 187
21 74 8
22 29 43
23 19 185
24 133 88
25 24 14
26 88 192
27 178 190
28 60 29
29 65 103
30 89 149
31 99 60
32 100 105
33 104 79
34 49 66
35 135 79
36 85 39
37 126 121
38 100 160
39 52 198
40 195 188
41 153 130
42 171 8
43 38 65
44 8 3
45 63 45
46 184 151
47 65 49
48 58 105
49 178 75
50 88 198
51 88 161
52 181 166
53 101 26
54 28 3
55 14 20
56 180 188
57 57 4
58 113 164
59 179 149
60 69 39
61 39 29
62 175 40
63 34 90
64 136 117
65 175 142
66 43 131
67 176 120
68 60 21
69 169 22
70 109 54
71 27 33
72 189 164
73 164 78
74 81 185
75 132 26
76 55 87
77 110 162
78 53 12
79 179 18
80 193 129
81 182 108
82 88 75
83 96 186
84 134 64
85 143 191
86 183 36
87 98 150
88 65 107
89 96 105
90 78 136
91 83 192
92 64 148
93 66 164
94 5 83
95 163 184
96 151 99
97 105 120
98 50 16
99 43 23
