N 100 
0 151 63
1 22 60
2 135 12
3 125 93
4 99 97
5 149 189
6 11 150
7 183 93
8 53 86
9 138 17
10 138 46
11 72 157
12 195 196
13 190 144
14 1 86
15 137 123
16 93 185
17 24 191
18 132 17
19 119 77
20 67 65
21 53 148
22 39 16
23 115 79
24 9 182
25 90 152
26 14 198
27 73 187
28 186 153
29 99 102
30 132 24
31 176 77
32 75 109
33 147 192
34 168 106
35 123 9
36 58 36
37 138 34
38 121 56
39 87 1
40 82 21
41 18 87
42 66 63
43 160 84
44 112 148
45 65 128
46 193 19
47 151 28
48 176 31
49 188 38
50 137 27
51 58 81
52 42 35
53 162 143
54 136 22
55 188 63
56 181 123
57 38 106
58 51 84
59 196 187
60 116 138
61 69 87
62 150 173
63 12 165
64 174 147
65 198 116
66 108 148
67 20 107
68 63 80
69 43 200
70 80 14
71 74 124
72 166 120
73 50 88
74 119 72
75 172 188
76 36 67
77 93 107
78 190 63
79 162 25
80 72 114
81 36 200
82 42 188
83 40 166
84 136 129
85 158 39
86 145 155
87 157 195
88 166 191
89 115 157
90 184 87
91 30 183
92 73 40
93 94 163
94 17 94
95 5 128
96 39 191
97 198 183
98 12 100
99 108 37
