N 100 
0 59 128
1 116 76
2 76 71
3 140 6
4 24 2
5 93 192
6 49 116
7 49 64
8 171 61
9 197 151
10 150 0
11 177 75
12 58 28
13 198 127
14 50 193
15 36 195
16 162 121
17 55 13
18 118 59
19 165 154
20 59 68
21 170 112
22 8 189
23 106 134
24 130 44
25 195 139
26 116 186
27 166 69
28 55 144
29 110 108
30 29 75
31 104 149
32 122 47
33 170 13
34 91 47
35 117 116
36 43 177
37 115 161
38 108 169
39 12 173
40 137 133
41 6 177
42 113 24
43 153 180
44 174 51
45 81 80
46 99 58
47 68 0
48 39 134
49 189 97
50 84 49
51 170 36
52 168 59
53 130 6
54 167 70
55 42 167
56 71 20
57 28 75
58 58 85
59 60 26
60 158 140
61 168 149
62 15 56
63 113 138
64 138 5
65 32 122
66 99 76
67 59 84
68 121 176
69 177 41
70 72 156
71 129 154
72 170 62
73 137 91
74 132 172
75 167 23
76 123 67
77 149 129
78 5 37
79 155 39
80 175 109
81 82 166
82 146 187
83 127 157
84 126 38
85 186 66
86 122 77
87 18 19
88 174 95
89 173 121
90 31 185
91 191 119
92 97 3
93 126 153
94 81 122
95 124 117
96 177 85
97 0 39
98 121 83
99 192 145
