N 100 
0 191 34
1 110 34
2 48 94
3 28 58
4 159 14
5 4 20
6 170 93
7 43 79
8 30 46
9 46 14
10 144 30
11 113 170
12 167 124
13 160 147
14 191 29
15 141 198
16 26 60
17 22 47
18 149 5
19 54 145
20 50 164
21 128 38
22 178 134
23 154 11
24 161 147
25 16 184
26 145 134
27 99 116
28 22 58
29 194 98
30 49 115
31 188 119
32 43 185
33 73 137
34 11 7
35 70 79
36 79 162
37 200 40
38 114 58
39 25 28
40 153 18
41 126 114
42 98 68
43 15 40
44 55 194
45 31 34
46 191 26
47 100 84
48 63 16
49 34 78
50 75 59
51 66 29
52 155 79
53 92 196
54 139 175
55 178 126
56 185 64
57 161 186
58 157 153
59 140 128
60 36 54
61 88 94
62 149 65
63 135 156
64 161 9
65 129 20
66 181 159
67 187 133
68 159 171
69 17 76
70 182 116
71 78 200
72 172 73
73 5 101
74 81 78
75 39 33
76 96 175
77 49 84
78 72 142
79 23 43
80 171 175
81 194 72
82 41 108
83 180 43
84 69 46
85 22 33
86 94 166
87 130 189
88 179 110
89 124 67
90 32 135
91 112 178
92 42 19
93 118 21
94 167 23
95 126 42
96 3 87
97 15 104
98 34 186
99 49 189
