N 100 
0 116 192
1 149 119
2 93 131
3 35 104
4 162 160
5 42 63
6 166 99
7 144 50
8 160 154
9 192 198
10 49 198
11 63 14
12 28 8
13 146 76
14 114 139
15 189 5
16 149 147
17 98 72
18 185 15
19 45 110
20 9 99
21 177 48
22 142 23
23 95 0
24 34 185
25 9 110
26 51 166
27 171 66
28 172 113
29 50 17
30 104 122
31 109 52
32 1 117
33 74 79
34 37 61
35 160 115
36 42 18
37 31 88
38 149 85
39 17 106
40 150 33
41 79 11
42 97 2
43 11 174
44 150 154
45 80 104
46 68 76
47 88 172
48 162 153
49 139 77
50 115 55
51 124 98
52 73 126
53 87 69
54 31 34
55 30 102
56 170 181
57 67 80
58 45 151
59 11 137
60 84 142
61 68 64
62 2 115
63 2 4
64 173 79
65 191 62
66 184 11
67 131 156
68 84 26
69 177 50
70 4 12
71 60 162
72 93 169
73 143 74
74 178 65
75 160 57
76 199 2
77 197 80
78 162 193
79 156 61
80 110 7
81 124 38
82 96 133
83 102 90
84 176 196
85 70 160
86 29 44
87 179 162
88 169 122
89 175 77
90 151 160
91 93 178
92 174 43
93 91 30
94 121 49
95 119 188
96 107 180
97 46 121
98 62 114
99 37 4
