N 100 
0 76 106
1 191 69
2 84 163
3 189 178
4 56 78
5 1 187
6 15 178
7 67 89
8 131 30
9 135 24
10 174 93
11 132 168
12 46 28
13 67 80
14 61 0
15 200 64
16 164 144
17 60 197
18 135 162
19 154 167
20 102 105
21 116 24
22 124 186
23 9 143
24 142 81
25 66 151
26 41 75
27 178 171
28 10 116
29 180 169
30 160 13
31 176 23
32 9 29
33 178 112
34 41 67
35 90 177
36 187 59
37 145 87
38 149 126
39 60 168
40 67 129
41 175 114
42 40 121
43 156 115
44 33 52
45 60 49
46 168 133
47 129 176
48 63 152
49 12 85
50 196 160
51 26 1
52 55 38
53 120 160
54 146 85
55 140 16
56 158 119
57 148 182
58 74 141
59 112 128
60 25 5
61 100 46
62 198 180
63 102 90
64 164 32
65 12 169
66 195 76
67 112 27
68 13 63
69 9 4
70 185 89
71 122 30
72 120 148
73 33 76
74 104 101
75 19 29
76 56 31
77 88 173
78 5 190
79 184 76
80 13 175
81 72 169
82 31 139
83 9 198
84 172 21
85 166 37
86 98 114
87 86 159
88 29 153
89 80 26
90 98 105
91 70 92
92 60 99
93 89 93
94 140 177
95 49 174
96 11 194
97 135 100
98 25 6
99 112 130
