N 100 
0 182 101
1 181 58
2 55 126
3 69 140
4 21 193
5 70 125
6 137 153
7 20 57
8 132 37
9 33 28
10 186 105
11 161 54
12 21 114
13 23 194
14 28 114
15 3 20
16 189 146
17 178 61
18 76 123
19 193 175
20 36 96
21 86 112
22 116 186
23 28 48
24 60 69
25 74 88
26 6 161
27 199 90
28 8 177
29 68 4
30 168 58
31 109 35
32 57 40
33 22 76
34 194 174
35 14 0
36 159 177
37 127 103
38 167 38
39 188 70
40 89 120
41 87 34
42 47 185
43 142 165
44 145 36
45 16 0
46 88 97
47 137 58
48 102 119
49 108 49
50 52 116
51 24 193
52 79 10
53 26 176
54 172 33
55 97 16
56 185 23
57 173 37
58 34 90
59 121 114
60 26 29
61 13 146
62 142 114
63 140 103
64 53 25
65 47 179
66 95 188
67 119 57
68 167 146
69 99 30
70 132 178
71 56 171
72 63 15
73 182 175
74 56 94
75 139 132
76 149 100
77 76 119
78 53 161
79 110 40
80 77 53
81 44 153
82 185 130
83 170 10
84 158 20
85 112 4
86 21 92
87 143 103
88 48 162
89 137 60
90 152 92
91 158 175
92 172 190
93 57 155
94 23 187
95 102 99
96 130 37
97 188 54
98 156 143
99 38 3
