N 100 
0 187 2
1 60 172
2 25 105
3 113 100
4 34 59
5 164 110
6 142 49
7 36 123
8 90 40
9 9 132
10 148 192
11 118 104
12 200 51
13 198 95
14 157 11
15 183 95
16 48 137
17 193 186
18 145 170
19 175 81
20 174 196
21 167 14
22 195 113
23 166 174
24 83 56
25 128 169
26 166 30
27 85 169
28 32 60
29 182 60
30 35 49
31 62 3
32 126 140
33 71 134
34 59 157
35 128 78
36 140 33
37 200 119
38 153 191
39 52 121
40 92 120
41 195 63
42 58 89
43 130 4
44 156 55
45 161 137
46 141 24
47 47 121
48 36 108
49 153 96
50 43 152
51 119 181
52 166 91
53 8 107
54 108 38
55 15 180
56 69 138
57 36 35
58 105 162
59 130 137
60 37 2
61 85 176
62 148 21
63 38 84
64 24 153
65 184 153
66 177 77
67 24 160
68 186 10
69 19 85
70 149 7
71 78 33
72 152 93
73 146 91
74 1 151
75 105 40
76 16 41
77 172 106
78 140 27
79 91 44
80 183 3
81 4 92
82 188 130
83 88 143
84 79 2
85 165 39
86 65 139
87 0 137
88 161 30
89 56 54
90 162 198
91 62 153
92 192 180
93 92 157
94 36 128
95 84 4
96 45 169
97 121 36
98 88 8
99 53 164
