N 100 
0 169 124
1 26 96
2 150 141
3 30 80
4 176 125
5 160 23
6 157 140
7 144 73
8 7 167
9 178 38
10 118 127
11 69 18
12 160 51
13 21 129
14 18 163
15 119 58
16 113 66
17 80 123
18 175 149
19 23 6
20 56 114
21 136 189
22 50 72
23 16 55
24 60 22
25 87 96
26 20 92
27 160 134
28 65 172
29 29 165
30 162 113
31 35 68
32 80 90
33 145 161
34 68 10
35 65 140
36 1 96
37 145 1
38 39 191
39 146 19
40 138 83
41 112 88
42 18 175
43 147 13
44 109 110
45 119 105
46 135 22
47 0 56
48 46 162
49 120 110
50 132 150
51 70 69
52 168 27
53 103 55
54 173 77
55 8 43
56 120 41
57 69 100
58 85 101
59 126 161
60 38 109
61 163 71
62 119 35
63 124 157
64 88 172
65 22 173
66 2 8
67 168 188
68 14 4
69 56 100
70 34 13
71 67 11
72 197 45
73 55 136
74 20 24
75 82 110
76 199 119
77 8 192
78 53 55
79 172 131
80 67 154
81 5 189
82 28 170
83 118 153
84 73 12
85 85 71
86 29 63
87 18 46
88 45 57
89 77 135
90 106 182
91 4 17
92 9 176
93 90 59
94 190 31
95 185 134
96 14 2
97 4 108
98 141 138
99 24 188
