N 100 
0 41 73
1 77 134
2 98 69
3 96 86
4 197 9
5 198 187
6 77 9
7 20 48
8 126 141
9 118 134
10 108 153
11 127 41
12 141 164
13 10 5
14 169 200
15 113 195
16 56 26
17 84 156
18 90 115
19 167 185
20 112 106
21 42 92
22 182 97
23 10 79
24 152 31
25 145 191
26 19 115
27 40 51
28 187 159
29 144 16
30 22 104
31 84 30
32 34 186
33 115 18
34 102 42
35 197 76
36 50 55
37 92 149
38 119 129
39 21 157
40 182 4
41 56 50
42 66 179
43 70 177
44 48 107
45 193 179
46 13 117
47 127 140
48 136 26
49 14 186
50 182 24
51 159 87
52 115 127
53 35 104
54 22 102
55 102 130
56 132 159
57 18 191
58 197 162
59 46 185
60 124 23
61 33 14
62 178 140
63 82 14
64 200 154
65 181 125
66 189 31
67 121 8
68 151 110
69 176 149
70 95 140
71 83 53
72 98 161
73 179 181
74 195 181
75 6 116
76 43 24
77 131 33
78 55 38
79 98 49
80 30 132
81 141 106
82 129 141
83 81 15
84 43 171
85 147 151
86 91 162
87 89 192
88 55 12
89 154 29
90 48 4
91 160 124
92 197 102
93 55 183
94 13 39
95 112 34
96 180 82
97 181 78
98 144 2
99 155 94
